0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output
0.00030602617595144454,0.0021081803232210626,0.020401745063429635,0.9996855081080522,0.013601163375619757,0.0,0.0,0.0,0.0034002908439049392,0.0,0.0,0.0,0.0034002908439049392,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0033567578954280756,0.0042518933342088954,0.014918923979680336,0.9995679066385825,0.022378385969520503,0.0,0.0,0.0,0.007459461989840168,0.0,0.0,0.0,0.0,0.007459461989840168,0.0,0.0,0.0,0.0,0.0,1
0.0027576096356125173,0.003515952285405959,0.013788048178062584,0.9996334929095374,0.020682072267093878,0.0,0.0,0.0,0.006894024089031292,0.0,0.0,0.0,0.0,0.006894024089031292,0.0,0.0,0.0,0.0,0.0,1
0.003213015103298156,0.003927018459586635,0.014280067125769583,0.9996046988038708,0.021420100688654374,0.0,0.0,0.0,0.007140033562884791,0.0,0.0,0.0,0.0,0.007140033562884791,0.0,0.0,0.0,0.0,0.0,1
0.003413070476661314,0.00353496585082779,0.016252716555530067,0.9995420681650992,0.0243790748332951,0.0,0.0,0.0,0.004063179138882517,0.0,0.0,0.0,0.0,0.004063179138882517,0.0,0.0,0.0,0.0,0.0,1
0.00039199143958547117,0.003684719532103429,0.02351948637512827,0.9995781709429514,0.015679657583418848,0.0,0.0,0.0,0.003919914395854712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003919914395854712,1
0.0027725886523932127,0.0033562915265812573,0.014592571854701118,0.9995911720470266,0.021888857782051678,0.0,0.0,0.0,0.007296285927350559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007296285927350559,1
0.0035696917596958074,0.003966324177439786,0.015865296709759145,0.999513692714826,0.023797945064638715,0.0,0.0,0.0,0.007932648354879572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007932648354879572,1
0.0003593719711842044,0.0029076459486721993,0.01960210751913842,0.9997074834760595,0.013068071679425614,0.0,0.0,0.0,0.0032670179198564034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032670179198564034,1
0.0026964664215983498,0.0035514435796661194,0.013153494739504145,0.999665600202315,0.019730242109256217,0.0,0.0,0.0,0.006576747369752073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006576747369752073,1
0.003233005106547888,0.0032701660847840705,0.01858048911809131,0.9996303145533124,0.01858048911809131,0.0,0.0,0.0,0.003716097823618262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003716097823618262,1
0.002847221316839701,0.0030370360712956806,0.012654316963732003,0.9996910401348282,0.018981475445598004,0.0,0.0,0.0,0.006327158481866001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006327158481866001,1
0.003148106519006077,0.0036203224968569887,0.015740532595030384,0.9995238197844295,0.023610798892545578,0.0,0.0,0.0,0.007870266297515192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007870266297515192,1
0.0003557195370209696,0.0028457562961677566,0.024900367591467867,0.9995718990289244,0.014228781480838781,0.0,0.0,0.0,0.0035571953702096953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035571953702096953,1
0.0003259697280324822,0.003223478421654546,0.02173131520216548,0.999640499299612,0.014487543468110318,0.0,0.0,0.0,0.0036218858670275795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036218858670275795,1
0.004613417521653492,0.004064201150028076,0.01647649114876247,0.9995737963582566,0.02196865486501663,0.0,0.0,0.0,0.005492163716254157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005492163716254157,1
0.0027201154087847248,0.0037401586870789965,0.013600577043923623,0.9996424127283863,0.020400865565885433,0.0,0.0,0.0,0.006800288521961811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006800288521961811,0.0,1
0.0020872426485227745,0.0025632804455542843,0.010985487623804076,0.999679373766171,0.021970975247608153,0.0,0.0,0.0,0.003661829207934692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003661829207934692,0.0,1
0.002701749931528028,0.0036473624075628384,0.01350874965764014,0.9996474746653704,0.020263124486460213,0.0,0.0,0.0,0.00675437482882007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675437482882007,0.0,1
0.0029241278980223443,0.0031961397955127947,0.013600594874522531,0.999643723277406,0.020400892311783797,0.0,0.0,0.0,0.006800297437261266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006800297437261266,0.0,1
0.0008544752968706056,0.005126851781223634,0.039437321394027954,0.9990788086487081,0.013145773798009318,0.0,0.0,0.0,0.006572886899004659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006572886899004659,0.0,1
0.0032578745233833016,0.004072343154229127,0.01480852056083319,0.9995751378562402,0.022212780841249783,0.0,0.0,0.0,0.007404260280416595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404260280416595,0.0,1
0.002834601904673358,0.004102713283079861,0.014918957393017674,0.9995701453321841,0.02237843608952651,0.0,0.0,0.0,0.007459478696508837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007459478696508837,0.0,1
0.0029532369489318733,0.00408909731390567,0.015144804866317299,0.9995571211769416,0.022717207299475947,0.0,0.0,0.0,0.007572402433158649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007572402433158649,0.0,1
0.0003256157034350568,0.0029956644716025225,0.022793099240453977,0.9996402095456244,0.013024628137402272,0.0,0.0,0.0,0.003256157034350568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003256157034350568,0.0,1
0.002641822957025295,0.003284428541166583,0.014280124092028623,0.9996086864420035,0.021420186138042932,0.0,0.0,0.0,0.007140062046014311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007140062046014311,0.0,1
0.00043114751691579185,0.0036843515081894937,0.027436660167368572,0.9994783346684266,0.015678091524210614,0.0,0.0,0.0,0.0039195228810526535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039195228810526535,0.0,1
0.0003235319922211072,0.0026206091369909684,0.01941191953326643,0.9997138559632213,0.012941279688844287,0.0,0.0,0.0,0.003235319922211072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003235319922211072,1
0.0029673525003103196,0.00421676407938835,0.015617644738475366,0.9995292632624234,0.02342646710771305,0.0,0.0,0.0,0.007808822369237683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007808822369237683,1
0.0037761102241072124,0.004442482616596721,0.017769930466386884,0.9995585887342621,0.022212413082983603,0.0,0.0,0.0,0.004442482616596721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004442482616596721,1
0.003759091854410482,0.004024439514721811,0.022112305025944013,0.9994761871726694,0.022112305025944013,0.0,0.0,0.0,0.0,0.0044224610051888024,0.0,0.0,0.0,0.0,0.0044224610051888024,0.0,0.0,0.0,0.0,1
0.00035701515440856625,0.0030184008509087875,0.022719146189636035,0.9996424323439855,0.012982369251220592,0.0,0.0,0.0,0.0,0.003245592312805148,0.003245592312805148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00040961626094270805,0.0038913544789557263,0.024576975656562482,0.9994636767002076,0.0204808130471354,0.0,0.0,0.0,0.0,0.00409616260942708,0.00409616260942708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002726064915016126,0.004240545423358419,0.015144805083422922,0.9995571355059129,0.022717207625134385,0.0,0.0,0.0,0.0,0.007572402541711461,0.007572402541711461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00038448638619751924,0.0032856109365969823,0.020971984701682867,0.99966460411355,0.013981323134455244,0.0,0.0,0.0,0.0,0.003495330783613811,0.003495330783613811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.005025712719288249,0.004343208522841696,0.037227501624357395,0.99893796025359,0.024818334416238264,0.0,0.0,0.0,0.0,0.006204583604059566,0.006204583604059566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002809528931392381,0.0035282456347718277,0.013067576425080841,0.9996695965186844,0.019601364637621264,0.0,0.0,0.0,0.0,0.006533788212540421,0.0,0.0,0.0,0.0,0.0,0.0,0.006533788212540421,0.0,0.0,1
0.0034077277581494804,0.003710636892207212,0.01514545670288658,0.9996001423905143,0.02271818505432987,0.0,0.0,0.0,0.0,0.003786364175721645,0.0,0.0,0.0,0.0,0.0,0.0,0.003786364175721645,0.0,0.0,1
0.0034062120150688464,0.0038543978065252735,0.02240928957282136,0.9994543149478325,0.02240928957282136,0.004481857914564271,0.0,0.0,0.0,0.004481857914564271,0.0,0.0,0.0,0.0,0.0,0.0,0.004481857914564271,0.0,0.0,1
0.0031838372617442774,0.0037021363508654387,0.014808545403461755,0.9995768147336684,0.02221281810519263,0.0,0.0,0.0,0.0,0.007404272701730877,0.0,0.0,0.0,0.0,0.0,0.0,0.007404272701730877,0.0,0.0,1
0.002671192467707389,0.0035736223554463714,0.007219439101911862,0.9998923156147929,0.010829158652867793,0.0,0.0,0.0,0.0,0.003609719550955931,0.003609719550955931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00032717842478708075,0.002799193189845024,0.018176579154837818,0.99971185351608,0.014541263323870256,0.0,0.0,0.0,0.0,0.003635315830967564,0.0,0.0,0.0,0.0,0.0,0.0,0.003635315830967564,0.0,0.0,1
0.0030190844014197776,0.0032874474593237576,0.013418152895199011,0.9996523906923264,0.02012722934279852,0.0,0.0,0.006709076447599506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006709076447599506,0.0,0.0,1
0.00030496603273945817,0.0029480049831480956,0.023719580324180083,0.9996108850904463,0.013554045899531474,0.0,0.0,0.0,0.0033885114748828686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033885114748828686,0.0,0.0,1
0.00039696978472232553,0.003500551738005961,0.021652897348490484,0.9996420942553106,0.014435264898993655,0.0,0.0,0.0,0.0,0.003608816224748414,0.0,0.0,0.0,0.0,0.0,0.0,0.003608816224748414,0.0,0.0,1
0.0003593473637132023,0.0025807674303039074,0.022867559509021963,0.9996390299658172,0.013067176862298264,0.0,0.0,0.0,0.0,0.003266794215574566,0.0,0.0,0.0,0.0,0.0,0.0,0.003266794215574566,0.0,0.0,1
0.0003388765684357869,0.002812675518017031,0.020332594106147215,0.9996858768855713,0.013555062737431475,0.0,0.0,0.0,0.0,0.0033887656843578687,0.0,0.0,0.0,0.0,0.0,0.0,0.0033887656843578687,0.0,0.0,1
0.0029185069443106158,0.0039399843748193315,0.014592534721553078,0.9995886284263859,0.021888802082329618,0.0,0.0,0.0,0.0,0.007296267360776539,0.0,0.0,0.0,0.0,0.0,0.007296267360776539,0.0,0.0,0.0,1
0.002738048363860497,0.003565830427353206,0.012735108669118592,0.9997060305258094,0.019102663003677887,0.0,0.0,0.0,0.006367554334559296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0027454262100870034,0.0039421504555095434,0.014079108769676938,0.9996167226470627,0.02111866315451541,0.0,0.0,0.0,0.007039554384838469,0.0,0.0,0.0,0.007039554384838469,0.0,0.0,0.0,0.0,0.0,0.0,1
0.003213015996007246,0.003855619195208695,0.014280071093365536,0.9996049765355876,0.021420106640048304,0.0,0.0,0.0,0.007140035546682768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007140035546682768,0.0,1
0.0025157077238019496,0.003243938907007777,0.013240566967378683,0.9996628060370906,0.019860850451068026,0.0,0.0,0.0,0.006620283483689341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006620283483689341,1
0.0056791968016789655,0.004241425459481758,0.028755426843944127,0.9992510828270584,0.021566570132958096,0.0,0.007188856710986032,0.0,0.007188856710986032,0.0,0.0,0.0,0.0,0.0,0.007188856710986032,0.0,0.0,0.0,0.0,1
0.003371987055997366,0.003412129759044954,0.01605708121903508,0.9995533058849335,0.024085621828552617,0.0,0.0,0.0,0.00401427030475877,0.0,0.0,0.0,0.0,0.0,0.0,0.00401427030475877,0.0,0.0,0.0,1
0.0003778850563400166,0.002645195394380116,0.020611912164000906,0.999677739954044,0.013741274776000604,0.0,0.0,0.0,0.003435318694000151,0.0,0.0,0.0,0.0,0.0,0.0,0.003435318694000151,0.0,0.0,0.0,1
0.00036054961550005147,0.00285161968622768,0.01966634266363917,0.9997057520683246,0.01311089510909278,0.0,0.0,0.0,0.003277723777273195,0.0,0.0,0.0,0.0,0.0,0.0,0.003277723777273195,0.0,0.0,0.0,1
0.0007325154974377599,0.0036194883402806957,0.02154457345405176,0.9996682082680016,0.012926744072431056,0.0,0.0,0.0,0.004308914690810352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.003331957148631015,0.0034076834474635383,0.015145259766504614,0.9995871445893045,0.02271788964975692,0.0,0.0,0.0,0.007572629883252307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0028449368606546527,0.004382740569116627,0.015378037084619744,0.9995724105002833,0.023067055626929615,0.0,0.0,0.0,0.007689018542309872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00034353383750986846,0.0027139173163279605,0.020612030250592106,0.999683467153717,0.013741353500394737,0.0,0.0,0.0,0.0034353383750986843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0030756121264095956,0.0038445151580119943,0.015378060632047977,0.9995739410831185,0.023067090948071963,0.0,0.0,0.0,0.007689030316023989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0036163091501748837,0.004063268708061667,0.020316343540308333,0.99956410218317,0.020316343540308333,0.0,0.0,0.0,0.004063268708061667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002936028868570437,0.0033554615640805,0.013981089850335417,0.9996479242989823,0.020971634775503126,0.0,0.0,0.0,0.0069905449251677085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0035643374233988263,0.004261707788846423,0.015497119232168809,0.9995641904748882,0.023245678848253213,0.0,0.0,0.0,0.007748559616084404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00035279553900255926,0.0032535588596902688,0.023519702600170618,0.9995873605072513,0.015679801733447078,0.0,0.0,0.0,0.003919950433361769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002386381860684409,0.003289337159321753,0.012899361409104915,0.9997005092056309,0.019349042113657372,0.0,0.0,0.0,0.006449680704552457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0003772145536702223,0.0029045520632607117,0.022632873220213335,0.999618567226089,0.015088582146808891,0.0,0.0,0.0,0.0037721455367022228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00035829933489684113,0.003009714413133465,0.021497960093810466,0.9996551443621867,0.014331973395873644,0.0,0.0,0.0,0.003582993348968411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0003871944628391064,0.0034143511723084834,0.021119697973042167,0.9996657040573292,0.014079798648694778,0.0,0.0,0.0,0.0035199496621736944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0040697405317415775,0.0045219339241573085,0.022609669620786543,0.9993473972387651,0.02713160354494385,0.0,0.0,0.0,0.0,0.0045219339241573085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002466782914891708,0.0033755976730097054,0.012983067973114252,0.9996962339297973,0.019474601959671378,0.0,0.0,0.0,0.0,0.006491533986557126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002448164012897512,0.0035362369075186287,0.013600911182763955,0.9996669719331508,0.020401366774145932,0.0,0.0,0.0,0.0,0.006800455591381978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00279910517580149,0.003065686621115918,0.013329072265721381,0.9996804199291036,0.019993608398582073,0.0,0.0,0.0,0.0,0.006664536132860691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0003369206195294864,0.003518948692863525,0.02620493707451561,0.9995311712708097,0.014974249756866063,0.0,0.0,0.0,0.0,0.0037435624392165158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.00272073138726269,0.003290186793899067,0.012654564591919487,0.9997106027616396,0.018981846887879232,0.0,0.0,0.0,0.0,0.006327282295959744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0010706151949296898,0.0020520124569485725,0.031226276518782622,0.9992408486010439,0.02230448322770187,0.0,0.0,0.0,0.0,0.004460896645540374,0.0,0.0,0.004460896645540374,0.0,0.0,0.0,0.0,0.0,0.0,1
0.003539655035690929,0.0038897308084515705,0.015558923233806282,0.9996608177720536,0.019448654042257853,0.0,0.0,0.0,0.0,0.0038897308084515705,0.0,0.0,0.0038897308084515705,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0029719254670166144,0.003377188030700698,0.013508752122802793,0.9996476570874067,0.02026312818420419,0.0,0.0,0.0,0.0,0.006754376061401396,0.0,0.0,0.006754376061401396,0.0,0.0,0.0,0.0,0.0,0.0,1
0.004009491418580819,0.004913038780514524,0.016941513036256982,0.9995492691391619,0.02258868404834264,0.0,0.0,0.0,0.0,0.00564717101208566,0.0,0.0,0.0,0.00564717101208566,0.0,0.0,0.0,0.0,0.0,1
0.0025798184579064313,0.003160277610935378,0.012899092289532156,0.999679652438742,0.019348638434298234,0.0,0.0,0.0,0.0,0.006449546144766078,0.0,0.0,0.0,0.006449546144766078,0.0,0.0,0.0,0.0,0.0,1
0.0029850024640058893,0.0032626771118203905,0.013883732390725066,0.9996287321322048,0.0208255985860876,0.0,0.0,0.0,0.0,0.006941866195362533,0.0,0.0,0.0,0.006941866195362533,0.0,0.0,0.0,0.0,0.0,1
0.00031131670023464816,0.0029402132799938993,0.020754446682309878,0.9996725151979258,0.013836297788206584,0.0,0.0,0.003459074447051646,0.0,0.0,0.0,0.0,0.0,0.003459074447051646,0.0,0.0,0.0,0.0,0.0,1
0.0026866891148245114,0.003249019394671502,0.01249622844104424,0.9996982752835392,0.018744342661566358,0.0,0.0,0.0,0.00624811422052212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624811422052212,1
0.003487200574907629,0.003719680613234804,0.015498669221811685,0.9996641648068536,0.019373336527264605,0.0,0.0,0.0,0.0,0.0038746673054529212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038746673054529212,1
0.0035879844434317846,0.004271410051704506,0.02135705025852253,0.9995099520988544,0.02135705025852253,0.0,0.0,0.0,0.0,0.004271410051704506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271410051704506,1
0.0026996249811206767,0.0035022161917241212,0.014592567465517172,0.9995908713879263,0.021888851198275758,0.0,0.0,0.0,0.0,0.007296283732758586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007296283732758586,1
0.0032692010686662326,0.0025849496822012074,0.019006982957361817,0.9997673035572316,0.007602793182944727,0.0,0.0,0.0,0.0,0.0038013965914723636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038013965914723636,1
0.0004380568224349154,0.0033451611895029903,0.02389400849644993,0.9995660221014888,0.015929338997633286,0.0,0.0,0.0,0.0039823347494083216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039823347494083216,1
0.0027807398425021375,0.00428384246007086,0.015031026175687232,0.9995632406832008,0.022546539263530847,0.0,0.0,0.0,0.007515513087843616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007515513087843616,1
0.0030289672346089217,0.0034833123198002598,0.015144836173044608,0.9995591874209441,0.022717254259566912,0.0,0.0,0.0,0.007572418086522304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007572418086522304,1
0.0008854482994537816,0.003921271040438175,0.025298522841536615,0.9992916522406963,0.025298522841536615,0.006324630710384154,0.0,0.0,0.006324630710384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324630710384154,1
0.002961714219732998,0.003405971352692948,0.01480857109866499,0.9995785491598869,0.022212856647997485,0.0,0.0,0.0,0.007404285549332495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404285549332495,1
0.0034701565371832114,0.0046268753829109485,0.018507501531643794,0.9994050827087648,0.02776125229746569,0.0,0.0,0.0,0.0046268753829109485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046268753829109485,1
